+------------------+------------+-----------+----------------------+-------------------------+---------------------+
| department_name  | shift_date | slot      | staff_type           | subtype                 | number_of_personnel |
| Oncology         | 2026-05-22 | morning   | administrative staff | Billing Specialist      |                   1 |
| Oncology         | 2026-05-22 | morning   | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-22 | morning   | doctor               | Gastroenterology        |                   1 |
| Oncology         | 2026-05-22 | morning   | doctor               | Oncology                |                   2 |
| Oncology         | 2026-05-22 | morning   | nurse                | nursing assistant       |                   6 |
| Oncology         | 2026-05-22 | night     | administrative staff | Billing Specialist      |                   1 |
| Oncology         | 2026-05-22 | night     | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-22 | night     | doctor               | Gastroenterology        |                   1 |
| Oncology         | 2026-05-22 | night     | doctor               | Oncology                |                   2 |
| Oncology         | 2026-05-22 | night     | nurse                | nursing assistant       |                   6 |
| Oncology         | 2026-05-23 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Oncology         | 2026-05-23 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-23 | afternoon | doctor               | Gastroenterology        |                   1 |
| Oncology         | 2026-05-23 | afternoon | doctor               | Oncology                |                   2 |
| Oncology         | 2026-05-23 | afternoon | nurse                | nursing assistant       |                   6 |
| Oncology         | 2026-05-23 | morning   | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-23 | morning   | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-23 | morning   | doctor               | Dermatology             |                   1 |
| Oncology         | 2026-05-23 | morning   | doctor               | Oncology                |                   1 |
| Oncology         | 2026-05-23 | morning   | doctor               | Pediatrician            |                   1 |
| Oncology         | 2026-05-23 | morning   | nurse                | head nurse              |                   1 |
| Oncology         | 2026-05-23 | morning   | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-23 | morning   | nurse                | nursing assistant       |                   2 |
| Oncology         | 2026-05-23 | night     | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-23 | night     | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-23 | night     | doctor               | Dermatology             |                   1 |
| Oncology         | 2026-05-23 | night     | doctor               | Oncology                |                   1 |
| Oncology         | 2026-05-23 | night     | doctor               | Pediatrician            |                   1 |
| Oncology         | 2026-05-23 | night     | nurse                | head nurse              |                   1 |
| Oncology         | 2026-05-23 | night     | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-23 | night     | nurse                | nursing assistant       |                   2 |
| Oncology         | 2026-05-24 | afternoon | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-24 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-24 | afternoon | doctor               | Dermatology             |                   1 |
